Income,EconomicOrientation,PaidMembership,Satisfaction,PurchaseFreq,SOW,Revenue
83000,4,1,0.74,7.0,0.15,9000
81000,4,0,0.33,3.0,0.15,8000
55000,3,0,0.74,0.0,0.0,0
36000,2,0,0.4,0.0,0.0,0
49000,3,1,0.48,6.0,0.05,6000
98000,4,1,0.24,5.0,0.1,5000
74000,4,1,0.52,5.0,0.2,9000
42000,3,0,0.22,1.0,0.1,3000
90000,3,1,0.55,5.0,0.1,6000
81000,3,1,0.43,5.0,0.35,12000
30000,2,0,0.46,3.0,0.2,5000
71000,4,0,0.57,2.0,0.15,4000
54000,2,0,0.07,1.0,0.05,9000
79000,4,1,0.5,2.0,0.25,10000
26000,1,0,0.41,1.0,0.05,3000
45000,3,0,0.43,0.0,0.0,0
54000,3,0,0.15,1.0,0.15,2000
26000,1,0,0.35,2.0,0.05,7000
85000,3,1,0.79,2.0,0.25,11000
53000,3,1,0.66,4.0,0.1,5000
39000,3,1,0.88,3.0,0.3,7000
92000,4,1,0.76,4.0,0.15,13000
85000,3,1,0.73,5.0,0.3,16000
35000,2,0,0.2,4.0,0.05,4000
29000,3,0,0.39,0.0,0.0,0
90000,4,1,0.89,4.0,0.45,5000
32000,2,0,0.19,1.0,0.1,11000
76000,4,1,0.52,3.0,0.1,7000
81000,3,1,0.82,4.0,0.2,10000
19000,1,0,0.41,2.0,0.05,6000
38000,2,1,0.89,3.0,0.15,12000
69000,4,0,0.35,0.0,0.0,0
59000,3,1,0.81,3.0,0.15,6000
55000,4,0,0.43,0.0,0.0,0
43000,3,0,0.22,6.0,0.35,5000
53000,3,1,0.6,6.0,0.3,8000
92000,4,1,0.38,6.0,0.35,6000
26000,1,0,0.92,0.0,0.0,0
93000,4,1,0.82,5.0,0.15,6000
17000,1,0,0.46,0.0,0.0,0
84000,4,0,0.35,4.0,0.1,5000
95000,5,1,0.54,6.0,0.15,11000
96000,5,1,0.72,4.0,0.2,12000
19000,1,0,0.43,4.0,0.05,7000
41000,3,0,0.09,1.0,0.1,2000
70000,4,0,0.52,5.0,0.05,5000
26000,1,0,0.59,5.0,0.1,4000
78000,3,1,0.69,2.0,0.25,8000
41000,3,0,0.27,5.0,0.1,7000
48000,4,0,0.81,0.0,0.0,0
83000,3,1,0.67,5.0,0.25,16000
34000,2,0,0.47,0.0,0.0,0
27000,3,0,0.2,5.0,0.2,6000
77000,3,1,0.67,3.0,0.2,13000
18000,1,0,0.28,5.0,0.05,6000
64000,3,0,0.28,1.0,0.1,13000
25000,2,0,0.09,1.0,0.05,8000
54000,3,1,0.6,4.0,0.2,8000
24000,1,0,0.59,3.0,0.05,6000
19000,1,0,0.31,1.0,0.05,8000
51000,2,0,0.28,5.0,0.1,8000
57000,4,1,0.81,5.0,0.15,8000
32000,2,0,0.22,2.0,0.05,8000
60000,3,0,0.15,1.0,0.1,6000
35000,3,0,0.41,1.0,0.1,4000
77000,3,1,0.59,5.0,0.1,12000
49000,3,0,0.29,2.0,0.15,6000
100000,4,1,0.75,4.0,0.15,9000
16000,1,0,0.58,2.0,0.05,4000
98000,4,1,0.64,5.0,0.2,7000
88000,3,1,0.16,2.0,0.15,9000
94000,3,1,0.75,4.0,0.15,7000
61000,3,0,0.26,3.0,0.05,8000
59000,4,0,0.45,0.0,0.0,0
94000,5,1,0.57,5.0,0.3,11000
80000,4,0,0.29,1.0,0.15,7000
41000,2,0,0.25,0.0,0.0,0
49000,2,0,0.34,0.0,0.0,0
43000,2,0,0.54,0.0,0.0,0
35000,2,0,0.46,0.0,0.0,0
88000,4,1,0.84,3.0,0.25,6000
67000,4,0,0.23,0.0,0.0,0
72000,3,1,0.62,3.0,0.1,5000
50000,3,0,0.55,2.0,0.2,3000
50000,2,0,0.57,1.0,0.05,5000
39000,2,0,0.69,2.0,0.05,5000
44000,3,1,0.66,6.0,0.35,12000
94000,4,1,0.58,4.0,0.2,14000
61000,4,0,0.24,4.0,0.15,4000
57000,3,0,0.48,0.0,0.0,0
66000,3,1,0.73,5.0,0.2,9000
59000,3,0,0.43,2.0,0.15,5000
69000,4,1,0.83,5.0,0.15,5000
80000,3,1,0.49,6.0,0.2,14000
73000,4,1,0.67,2.0,0.1,4000
57000,3,0,0.31,4.0,0.15,14000
21000,1,0,0.06,2.0,0.0,4000
51000,4,1,0.74,2.0,0.25,6000
62000,3,1,0.93,6.0,0.2,7000
31000,3,0,0.34,3.0,0.1,7000
46000,3,0,0.23,0.0,0.0,0
40000,2,1,0.81,4.0,0.2,14000
41000,2,0,0.21,2.0,0.05,13000
51000,2,1,0.75,2.0,0.1,3000
44000,2,0,0.4,0.0,0.0,0
43000,2,0,0.2,1.0,0.05,7000
58000,3,0,0.06,3.0,0.1,5000
46000,3,0,0.14,3.0,0.1,10000
59000,4,1,0.58,4.0,0.35,10000
16000,2,0,0.52,0.0,0.0,0
23000,2,0,0.36,1.0,0.15,5000
90000,4,1,0.78,3.0,0.45,7000
33000,2,0,0.47,4.0,0.05,6000
89000,4,1,0.8,2.0,0.35,7000
30000,2,0,0.58,2.0,0.1,3000
42000,2,0,0.3,3.0,0.1,7000
44000,3,1,0.57,4.0,0.05,11000
84000,4,1,0.76,4.0,0.25,7000
28000,2,0,0.54,2.0,0.15,7000
20000,2,0,0.33,4.0,0.2,4000
86000,4,1,0.84,3.0,0.3,8000
91000,5,0,0.14,4.0,0.25,8000
82000,4,1,0.62,3.0,0.15,5000
84000,3,1,0.75,4.0,0.1,7000
29000,2,0,0.38,3.0,0.1,4000
24000,1,0,0.21,6.0,0.05,5000
17000,1,0,0.14,2.0,0.05,7000
25000,2,0,0.23,0.0,0.0,0
96000,4,1,0.52,5.0,0.15,8000
63000,4,0,0.12,1.0,0.1,4000
86000,3,1,0.19,2.0,0.3,8000
83000,4,1,0.85,4.0,0.2,9000
40000,3,0,0.34,0.0,0.0,0
17000,1,0,0.34,0.0,0.0,0
60000,3,0,0.19,5.0,0.15,8000
20000,2,0,0.74,2.0,0.3,11000
27000,2,0,0.17,4.0,0.1,4000
39000,3,0,0.12,5.0,0.05,5000
97000,5,1,0.68,5.0,0.25,13000
16000,0,0,0.3,1.0,0.05,13000
41000,2,1,0.56,3.0,0.1,7000
72000,3,1,0.7,5.0,0.25,6000
49000,3,0,0.35,5.0,0.1,4000
34000,2,0,0.45,4.0,0.1,8000
17000,1,0,0.41,4.0,0.05,12000
73000,4,0,0.29,1.0,0.1,6000
38000,3,0,0.12,4.0,0.15,8000
48000,3,0,0.23,3.0,0.1,4000
53000,3,0,0.34,3.0,0.1,7000
71000,3,0,0.42,0.0,0.0,0
22000,1,0,0.12,3.0,0.0,5000
85000,4,1,0.69,6.0,0.15,8000
75000,3,1,0.83,5.0,0.3,11000
56000,3,1,0.58,2.0,0.2,13000
98000,5,1,0.44,3.0,0.25,10000
18000,0,0,0.38,0.0,0.0,0
82000,4,1,0.78,4.0,0.2,9000
74000,4,1,0.62,3.0,0.15,8000
36000,2,0,0.07,4.0,0.05,10000
69000,3,0,0.52,2.0,0.1,6000
67000,3,1,0.65,5.0,0.1,13000
26000,2,0,0.41,5.0,0.1,6000
45000,3,0,0.4,3.0,0.1,7000
30000,3,0,0.71,4.0,0.2,3000
46000,3,0,0.45,1.0,0.15,11000
47000,3,0,0.28,3.0,0.1,9000
59000,3,1,0.91,4.0,0.4,6000
52000,2,0,0.27,3.0,0.1,10000
89000,5,1,0.7,5.0,0.25,9000
36000,3,0,0.12,3.0,0.05,3000
99000,4,1,0.65,5.0,0.25,11000
20000,1,0,0.29,3.0,0.1,4000
42000,2,0,0.1,2.0,0.05,7000
61000,4,1,0.45,4.0,0.05,5000
81000,5,0,0.03,2.0,0.1,3000
90000,4,1,0.56,3.0,0.2,9000
67000,4,0,0.33,3.0,0.25,6000
90000,4,1,0.59,3.0,0.3,14000
90000,5,1,0.83,3.0,0.2,8000
80000,4,1,0.53,6.0,0.25,7000
19000,2,0,0.33,1.0,0.1,3000
49000,4,0,0.34,1.0,0.1,5000
39000,3,0,0.39,2.0,0.35,8000
32000,2,0,0.2,0.0,0.0,0
39000,3,0,0.47,2.0,0.1,12000
52000,3,1,0.88,3.0,0.1,6000
90000,4,1,0.53,6.0,0.3,20000
89000,4,1,0.73,2.0,0.3,4000
95000,4,1,0.57,4.0,0.15,10000
89000,3,1,0.49,5.0,0.1,7000
88000,3,1,0.52,6.0,0.25,9000
69000,4,1,0.78,6.0,0.2,7000
68000,4,1,0.33,2.0,0.05,8000
47000,2,1,0.82,2.0,0.15,16000
33000,2,0,0.39,0.0,0.0,0
64000,3,0,0.38,0.0,0.0,0
37000,3,0,0.26,3.0,0.15,9000
66000,4,0,0.36,4.0,0.2,10000
54000,3,0,0.37,6.0,0.15,5000
74000,4,0,0.14,4.0,0.25,7000
72000,4,1,0.86,6.0,0.3,7000
77000,4,1,0.75,5.0,0.1,7000
54000,3,1,0.46,3.0,0.35,7000
90000,4,1,0.57,5.0,0.2,5000
94000,4,1,0.63,6.0,0.15,12000
26000,2,0,0.39,6.0,0.1,10000
17000,1,0,0.22,4.0,0.05,8000
81000,5,1,0.57,6.0,0.2,8000
94000,5,1,0.54,4.0,0.2,15000
31000,2,0,0.09,1.0,0.05,5000
39000,3,0,0.83,0.0,0.0,0
27000,2,0,0.57,6.0,0.15,9000
83000,4,1,0.83,4.0,0.2,6000
74000,4,1,0.46,5.0,0.2,5000
73000,4,1,0.55,3.0,0.15,8000
56000,3,0,0.66,1.0,0.1,2000
69000,3,1,0.73,5.0,0.2,5000
57000,4,0,0.24,2.0,0.3,8000
27000,2,0,0.06,3.0,0.1,7000
70000,4,1,0.7,3.0,0.25,8000
72000,4,0,0.32,0.0,0.0,0
16000,2,0,0.39,2.0,0.15,10000
43000,3,0,0.61,0.0,0.0,0
94000,5,1,0.34,5.0,0.2,8000
42000,2,0,0.5,1.0,0.05,2000
34000,2,0,0.39,3.0,0.15,11000
54000,3,0,0.22,2.0,0.1,11000
92000,5,1,0.68,4.0,0.2,13000
78000,3,0,0.51,3.0,0.05,9000
24000,1,0,0.38,4.0,0.1,4000
58000,4,0,0.3,4.0,0.1,5000
35000,3,0,0.06,1.0,0.1,7000
71000,4,1,0.96,6.0,0.1,13000
63000,3,0,0.39,3.0,0.25,9000
50000,4,0,0.46,0.0,0.0,0
72000,3,1,0.5,2.0,0.1,6000
43000,3,0,0.17,2.0,0.15,9000
29000,2,0,0.1,1.0,0.1,6000
50000,2,0,0.47,1.0,0.15,15000
88000,4,1,0.3,3.0,0.15,4000
80000,5,1,0.7,5.0,0.15,7000
98000,4,1,0.19,4.0,0.15,11000
75000,4,1,0.49,6.0,0.25,10000
53000,3,0,0.32,4.0,0.05,4000
21000,2,0,0.2,0.0,0.0,0
33000,2,0,0.28,4.0,0.1,16000
29000,1,0,0.44,0.0,0.0,0
59000,3,0,0.5,2.0,0.15,10000
86000,4,1,0.67,4.0,0.15,12000
59000,2,0,0.95,1.0,0.1,6000
23000,2,0,0.29,2.0,0.1,5000
73000,4,1,0.66,6.0,0.5,18000
86000,3,0,0.19,3.0,0.25,15000
49000,3,1,0.58,4.0,0.1,11000
58000,4,0,0.22,2.0,0.4,13000
26000,1,0,0.31,3.0,0.05,4000
45000,2,1,0.87,3.0,0.25,10000
20000,1,0,0.28,4.0,0.1,6000
38000,2,0,0.21,0.0,0.0,0
66000,4,1,0.75,5.0,0.2,8000
24000,1,0,0.24,0.0,0.0,0
59000,3,0,0.38,2.0,0.2,4000
22000,2,0,0.32,1.0,0.1,5000
97000,4,0,0.37,2.0,0.15,8000
38000,2,0,0.89,5.0,0.15,5000
61000,3,0,0.45,5.0,0.15,7000
86000,4,1,0.64,4.0,0.1,11000
46000,4,1,0.72,3.0,0.2,7000
95000,4,1,0.35,3.0,0.3,14000
45000,3,0,0.19,5.0,0.1,6000
69000,3,0,0.85,3.0,0.25,4000
97000,4,1,0.68,6.0,0.15,16000
56000,3,0,0.61,2.0,0.35,11000
38000,3,0,0.77,2.0,0.25,3000
72000,3,1,0.74,3.0,0.15,6000
19000,1,0,0.29,2.0,0.05,6000
33000,2,0,0.43,2.0,0.05,4000
31000,3,0,0.49,4.0,0.15,7000
81000,4,1,0.71,2.0,0.15,9000
22000,2,0,0.25,3.0,0.1,5000
47000,3,0,0.54,4.0,0.1,10000
41000,3,0,0.83,1.0,0.15,15000
21000,2,0,0.52,0.0,0.0,0
35000,2,0,0.49,4.0,0.1,9000
83000,4,1,0.36,6.0,0.2,9000
65000,4,0,0.1,2.0,0.05,9000
29000,2,0,0.51,4.0,0.2,5000
77000,3,1,0.54,2.0,0.1,4000
44000,4,0,0.49,0.0,0.0,0
90000,4,1,0.61,4.0,0.2,9000
79000,4,0,0.05,2.0,0.15,6000
66000,3,0,0.57,2.0,0.2,6000
46000,2,1,0.85,4.0,0.15,9000
99000,5,1,0.7,6.0,0.4,8000
56000,4,0,0.26,1.0,0.15,4000
42000,3,0,0.76,0.0,0.0,0
41000,3,0,0.3,4.0,0.1,10000
69000,4,1,0.45,4.0,0.15,5000
98000,4,1,0.39,4.0,0.1,8000
84000,5,1,0.44,3.0,0.35,5000
26000,2,0,0.71,2.0,0.15,7000
27000,2,0,0.27,3.0,0.15,10000
33000,3,0,0.21,2.0,0.05,11000
55000,3,0,0.1,1.0,0.1,7000
74000,4,1,0.59,3.0,0.2,10000
65000,4,1,0.78,4.0,0.1,5000
24000,2,0,0.51,0.0,0.0,0
33000,2,0,0.22,0.0,0.0,0
61000,3,1,0.98,5.0,0.2,14000
93000,4,1,0.47,2.0,0.15,6000
15000,2,0,0.45,6.0,0.15,6000
45000,2,1,0.36,4.0,0.05,6000
91000,4,1,0.63,4.0,0.2,5000
97000,4,1,0.64,2.0,0.25,18000
96000,5,1,0.53,5.0,0.4,12000
40000,3,0,0.27,2.0,0.1,4000
84000,4,1,0.7,6.0,0.15,18000
39000,2,0,0.13,5.0,0.05,7000
71000,4,0,0.12,2.0,0.15,7000
83000,3,1,0.56,4.0,0.1,14000
53000,4,0,0.33,1.0,0.1,10000
73000,3,1,0.51,4.0,0.15,15000
45000,3,0,0.68,0.0,0.0,0
86000,4,1,0.76,6.0,0.1,12000
98000,3,1,0.43,4.0,0.1,6000
94000,3,1,0.42,4.0,0.15,8000
62000,4,1,0.79,2.0,0.25,12000
57000,3,1,0.85,5.0,0.15,7000
90000,3,0,0.14,6.0,0.1,6000
35000,2,0,0.44,0.0,0.0,0
77000,3,1,0.77,5.0,0.2,6000
89000,3,1,0.77,3.0,0.1,7000
91000,5,1,0.53,7.0,0.3,11000
22000,1,0,0.39,3.0,0.1,5000
26000,1,0,0.26,2.0,0.05,10000
39000,3,0,0.79,1.0,0.15,3000
69000,3,1,0.68,3.0,0.1,8000
36000,2,0,0.42,0.0,0.0,0
95000,5,1,0.55,6.0,0.15,7000
93000,4,0,0.31,1.0,0.15,4000
88000,4,0,0.11,3.0,0.15,11000
24000,2,0,0.34,6.0,0.1,8000
93000,5,1,0.93,4.0,0.7,16000
81000,4,1,0.75,6.0,0.2,12000
65000,3,1,0.72,5.0,0.15,11000
84000,4,1,0.75,6.0,0.2,6000
27000,2,0,0.51,5.0,0.05,8000
66000,4,1,0.44,4.0,0.15,13000
98000,4,1,0.68,2.0,0.15,9000
97000,4,1,0.82,6.0,0.15,9000
95000,3,1,0.74,3.0,0.2,14000
72000,3,1,0.92,3.0,0.2,5000
25000,2,0,0.55,1.0,0.1,4000
53000,3,1,0.77,5.0,0.15,6000
78000,4,0,0.59,1.0,0.25,6000
50000,3,0,0.18,6.0,0.05,5000
22000,1,0,0.38,0.0,0.0,0
92000,4,1,0.1,5.0,0.1,10000
58000,4,0,0.24,7.0,0.2,4000
80000,4,0,0.18,6.0,0.05,10000
35000,2,0,0.88,4.0,0.1,5000
47000,3,0,0.95,0.0,0.0,0
28000,2,0,0.5,2.0,0.1,5000
22000,1,0,0.35,0.0,0.0,0
83000,3,1,0.56,2.0,0.1,9000
34000,3,0,0.27,2.0,0.15,5000
72000,4,1,0.72,2.0,0.15,10000
53000,4,0,0.1,0.0,0.0,0
55000,3,1,0.94,5.0,0.15,7000
63000,3,0,0.29,2.0,0.1,2000
83000,5,1,0.68,7.0,0.15,9000
71000,4,1,0.49,3.0,0.25,10000
38000,2,0,0.15,2.0,0.05,8000
78000,3,1,0.45,3.0,0.15,10000
69000,4,0,0.27,7.0,0.1,10000
90000,4,1,0.83,6.0,0.55,10000
38000,2,0,0.18,5.0,0.1,6000
47000,4,0,0.5,1.0,0.1,5000
44000,2,0,0.1,2.0,0.1,5000
68000,3,0,0.14,5.0,0.1,6000
53000,3,0,0.35,2.0,0.2,14000
49000,3,0,0.32,2.0,0.2,10000
90000,3,0,0.17,1.0,0.1,3000
58000,4,1,0.51,6.0,0.25,10000
16000,1,0,0.48,4.0,0.1,4000
58000,4,0,0.24,6.0,0.2,5000
46000,2,0,0.41,3.0,0.25,9000
60000,3,0,0.44,3.0,0.1,8000
38000,2,0,0.19,0.0,0.0,0
39000,3,0,0.26,1.0,0.05,6000
30000,2,0,0.23,1.0,0.1,10000
31000,3,0,0.23,2.0,0.1,8000
86000,3,1,0.74,5.0,0.15,8000
16000,0,0,0.82,2.0,0.1,3000
57000,3,0,0.4,6.0,0.05,10000
63000,3,1,0.71,3.0,0.15,17000
62000,3,1,0.77,4.0,0.2,9000
97000,4,1,0.78,2.0,0.25,10000
75000,3,1,0.91,3.0,0.2,9000
79000,4,0,0.32,3.0,0.2,9000
90000,3,1,0.59,3.0,0.1,10000
30000,1,0,0.36,1.0,0.05,7000
27000,1,0,0.43,2.0,0.05,5000
24000,1,0,0.92,1.0,0.1,8000
100000,4,1,0.28,5.0,0.2,8000
64000,3,0,0.26,1.0,0.15,10000
61000,3,1,0.5,6.0,0.05,13000
63000,3,0,0.19,4.0,0.15,5000
16000,1,0,0.28,4.0,0.05,11000
25000,2,0,0.12,1.0,0.1,4000
47000,2,0,0.31,0.0,0.0,0
92000,4,1,0.72,5.0,0.1,5000
79000,3,1,0.62,2.0,0.1,4000
34000,3,0,0.23,1.0,0.1,7000
91000,4,1,0.67,6.0,0.25,7000
40000,2,1,0.81,2.0,0.1,5000
84000,5,1,0.63,7.0,0.2,13000
30000,2,0,0.15,1.0,0.05,5000
85000,4,1,0.62,5.0,0.2,5000
28000,1,0,0.43,2.0,0.05,4000
15000,1,0,0.3,5.0,0.05,7000
66000,3,0,0.31,2.0,0.1,13000
98000,4,1,0.34,7.0,0.1,9000
52000,4,1,0.7,5.0,0.15,11000
42000,3,0,0.29,0.0,0.0,0
26000,3,0,0.33,3.0,0.15,8000
33000,3,0,0.46,2.0,0.3,4000
71000,3,1,0.84,5.0,0.25,9000
31000,2,0,0.5,1.0,0.1,6000
37000,3,0,0.29,6.0,0.1,6000
76000,4,1,0.58,5.0,0.1,10000
29000,3,0,0.16,0.0,0.0,0
57000,4,0,0.32,3.0,0.1,6000
96000,4,1,0.46,6.0,0.15,16000
54000,4,0,0.2,2.0,0.2,5000
34000,2,0,0.2,0.0,0.0,0
16000,1,0,0.39,2.0,0.05,4000
33000,2,0,0.26,5.0,0.05,6000
41000,3,0,0.25,3.0,0.1,3000
59000,3,1,0.75,4.0,0.15,7000
15000,2,0,0.39,2.0,0.2,5000
25000,1,0,0.35,0.0,0.0,0
36000,3,0,0.09,3.0,0.15,9000
46000,3,1,0.49,3.0,0.15,6000
53000,3,0,0.21,4.0,0.1,3000
41000,3,0,0.19,3.0,0.2,9000
70000,3,1,0.95,4.0,0.05,9000
26000,2,0,0.35,2.0,0.1,11000
34000,3,0,0.29,0.0,0.0,0
28000,2,0,0.23,2.0,0.05,4000
99000,4,1,0.59,4.0,0.15,9000
27000,2,0,0.35,1.0,0.1,10000
58000,4,0,0.81,4.0,0.15,7000
42000,3,1,0.85,4.0,0.15,5000
32000,3,0,0.46,5.0,0.25,9000
96000,4,1,0.73,3.0,0.2,8000
65000,3,0,0.37,1.0,0.25,4000
43000,2,0,0.28,6.0,0.05,8000
19000,2,0,0.32,0.0,0.0,0
43000,2,1,0.76,4.0,0.3,13000
86000,5,1,0.5,3.0,0.25,12000
98000,5,1,0.73,5.0,0.25,11000
28000,1,0,0.29,2.0,0.05,5000
92000,4,1,0.5,4.0,0.25,13000
95000,4,1,0.92,5.0,0.25,7000
92000,3,1,0.62,4.0,0.15,9000
43000,2,0,0.22,4.0,0.1,7000
19000,2,0,0.27,2.0,0.05,7000
47000,3,1,0.69,2.0,0.3,10000
74000,3,1,0.45,5.0,0.1,7000
88000,3,1,0.71,3.0,0.15,4000
91000,4,1,0.86,3.0,0.15,12000
96000,4,1,0.37,5.0,0.1,7000
65000,4,0,0.24,3.0,0.05,7000
63000,3,0,0.25,0.0,0.0,0
39000,3,0,0.33,3.0,0.1,3000
51000,3,1,0.94,5.0,0.15,12000
77000,4,1,1.0,4.0,0.05,12000
58000,4,1,0.72,6.0,0.25,10000
98000,3,1,0.64,3.0,0.1,5000
56000,4,1,0.86,3.0,0.2,10000
52000,3,0,0.23,3.0,0.1,6000
91000,5,1,0.61,5.0,0.15,11000
55000,3,1,0.28,6.0,0.1,9000
19000,2,0,0.39,0.0,0.0,0
32000,2,0,0.42,1.0,0.1,5000
37000,3,0,0.05,4.0,0.05,4000
41000,3,0,0.7,0.0,0.0,0
94000,4,1,0.52,5.0,0.1,11000
20000,1,0,0.33,2.0,0.05,4000
68000,4,1,0.65,5.0,0.2,9000
97000,4,1,0.45,6.0,0.1,8000
85000,4,1,0.92,6.0,0.2,17000
92000,4,1,0.73,5.0,0.2,12000
85000,4,1,0.75,5.0,0.1,7000
34000,2,0,0.55,1.0,0.1,7000
23000,2,0,0.26,3.0,0.15,4000
56000,4,0,0.16,2.0,0.1,7000
58000,4,0,0.47,4.0,0.1,6000
100000,4,1,0.56,3.0,0.3,11000
74000,4,1,0.81,2.0,0.1,4000
90000,4,1,0.62,5.0,0.3,15000
80000,5,1,0.4,4.0,0.2,10000
69000,4,1,0.8,4.0,0.2,8000
61000,3,1,0.75,2.0,0.3,18000
34000,3,0,0.02,0.0,0.0,0
32000,3,0,0.29,0.0,0.0,0
64000,4,0,0.68,1.0,0.15,6000
65000,4,1,0.67,5.0,0.3,11000
71000,3,0,0.49,4.0,0.15,6000
87000,5,0,0.5,1.0,0.2,3000
36000,2,0,0.78,0.0,0.0,0
100000,3,1,0.85,5.0,0.35,5000
60000,4,0,0.11,3.0,0.2,6000
81000,3,1,0.28,5.0,0.15,8000
67000,3,1,0.83,3.0,0.35,5000
72000,4,1,0.85,6.0,0.25,5000
67000,3,1,0.34,3.0,0.15,7000
54000,3,0,0.36,5.0,0.15,8000
90000,3,1,0.84,6.0,0.1,10000
51000,2,0,0.54,2.0,0.1,11000
83000,5,0,0.21,2.0,0.2,5000
50000,3,0,0.47,5.0,0.15,6000
62000,4,0,0.28,1.0,0.25,9000
44000,3,0,0.58,2.0,0.05,6000
30000,2,0,0.06,3.0,0.05,4000
49000,3,0,0.3,4.0,0.1,8000
72000,4,0,0.36,2.0,0.15,13000
16000,0,0,0.42,3.0,0.0,3000
47000,3,0,0.36,4.0,0.3,8000
17000,2,0,0.2,2.0,0.05,7000
71000,4,0,0.59,3.0,0.15,4000
70000,3,1,0.54,4.0,0.1,9000
82000,4,0,0.22,1.0,0.2,7000
100000,4,1,0.76,4.0,0.25,12000
34000,3,0,0.48,0.0,0.0,0
39000,3,1,0.65,5.0,0.1,12000
89000,4,1,0.67,3.0,0.25,5000
49000,2,0,0.26,2.0,0.1,8000
60000,4,0,0.89,4.0,0.3,6000
44000,3,0,0.39,3.0,0.05,6000
60000,3,0,0.46,6.0,0.35,4000
77000,3,1,0.81,2.0,0.15,10000
52000,4,0,0.43,4.0,0.1,5000
75000,4,1,0.73,4.0,0.45,16000
94000,4,1,0.67,4.0,0.25,14000
36000,2,0,0.36,5.0,0.1,3000
100000,3,1,0.83,3.0,0.15,8000
97000,5,1,0.61,5.0,0.15,7000
19000,1,0,0.32,0.0,0.0,0
60000,4,0,0.3,2.0,0.35,5000
85000,4,1,0.12,5.0,0.1,10000
63000,3,1,0.79,6.0,0.2,9000
84000,4,1,0.55,5.0,0.25,5000
47000,2,1,0.72,4.0,0.1,6000
94000,4,1,0.61,6.0,0.2,12000
42000,2,0,0.74,0.0,0.0,0
48000,3,0,0.17,4.0,0.1,8000
98000,4,1,0.61,2.0,0.2,16000
97000,5,1,0.66,4.0,0.25,16000
46000,2,0,0.26,2.0,0.1,12000
85000,4,1,0.59,7.0,0.2,6000
25000,3,0,0.49,0.0,0.0,0
47000,3,0,0.78,0.0,0.0,0
37000,2,0,0.43,3.0,0.1,3000
38000,2,0,0.27,3.0,0.1,6000
48000,3,0,0.19,4.0,0.1,4000
39000,3,0,0.53,1.0,0.25,8000
79000,3,1,0.59,6.0,0.2,7000
87000,3,1,0.27,5.0,0.15,7000
90000,4,0,0.15,2.0,0.1,3000
89000,4,1,0.46,7.0,0.1,9000
55000,3,0,0.19,2.0,0.1,9000
17000,2,0,0.24,0.0,0.0,0
20000,1,0,0.35,5.0,0.05,7000
95000,4,1,0.73,4.0,0.2,12000
72000,3,1,0.61,4.0,0.15,8000
21000,1,0,0.94,3.0,0.2,6000
43000,3,0,0.19,1.0,0.2,9000
83000,3,1,0.68,3.0,0.1,15000
81000,4,1,0.86,5.0,0.25,12000
42000,2,0,0.53,5.0,0.15,3000
80000,3,0,0.04,2.0,0.1,7000
54000,3,0,0.68,1.0,0.2,6000
77000,4,0,0.29,5.0,0.1,10000
15000,1,0,0.22,1.0,0.05,6000
24000,2,0,0.66,5.0,0.2,16000
16000,2,0,0.4,1.0,0.15,7000
41000,3,0,0.34,2.0,0.1,10000
52000,4,0,0.3,5.0,0.1,3000
23000,2,0,0.28,3.0,0.05,3000
47000,3,1,0.93,4.0,0.1,5000
16000,1,0,0.44,4.0,0.05,5000
74000,3,1,0.6,6.0,0.3,10000
93000,4,1,0.55,2.0,0.15,8000
57000,4,1,0.8,4.0,0.15,11000
17000,1,0,0.19,0.0,0.0,0
40000,2,0,0.42,1.0,0.15,7000
85000,4,0,0.29,6.0,0.1,8000
53000,2,0,0.56,4.0,0.15,7000
86000,3,1,0.88,4.0,0.2,11000
76000,3,0,0.26,1.0,0.1,5000
24000,2,0,0.33,2.0,0.05,6000
44000,2,0,0.36,6.0,0.05,9000
60000,4,0,0.49,4.0,0.25,7000
85000,4,0,0.16,1.0,0.1,4000
68000,4,1,0.65,5.0,0.4,11000
97000,4,1,0.64,4.0,0.15,15000
89000,5,1,0.9,5.0,0.15,9000
77000,4,0,0.33,0.0,0.0,0
52000,2,0,0.38,5.0,0.15,14000
82000,5,1,0.38,4.0,0.15,6000
53000,3,0,0.26,3.0,0.05,10000
33000,2,0,0.37,2.0,0.1,10000
60000,4,0,0.35,4.0,0.1,10000
78000,4,1,0.7,6.0,0.4,14000
16000,1,0,0.09,1.0,0.0,3000
84000,5,0,0.19,3.0,0.2,7000
77000,4,1,0.6,4.0,0.15,9000
66000,4,1,0.68,5.0,0.15,9000
39000,2,0,0.17,4.0,0.1,6000
31000,1,0,0.16,2.0,0.0,6000
50000,3,0,0.33,3.0,0.15,9000
77000,3,1,0.77,6.0,0.35,8000
96000,4,1,0.46,2.0,0.15,5000
20000,2,0,0.16,0.0,0.0,0
86000,4,1,0.57,4.0,0.15,7000
79000,4,1,0.66,3.0,0.1,11000
23000,1,0,0.35,1.0,0.1,4000
71000,4,0,0.15,4.0,0.4,14000
85000,3,1,0.74,3.0,0.2,6000
18000,1,0,0.23,1.0,0.05,7000
15000,2,0,0.24,2.0,0.05,7000
62000,3,1,0.81,4.0,0.1,6000
81000,4,1,0.5,2.0,0.2,7000
15000,1,0,0.31,2.0,0.05,4000
62000,3,0,0.54,0.0,0.0,0
